term,tag 
gotta,VBN+TO
goodnight,UH
governor,NN
gold-phone,JJ
gould,NP
gossiping,VBG
gothic,JJ
godwin,NP
goodis,NP
good-humoredly,RB
governor's,NN$-TL
gottingen,NP
government-supported,JJ
goldberg,NP
gogol,NP
goodness,NN
godamit,UH
gowned,JJ
goyette,NP
gorky,NP-TL
goal,NN
goddam,JJ
going-over,NN
gosson's,NP$
gotham,NP
gorshin,NP
gosh,UH
goldsmith,NN
goat,NN
governmentally,RB
gosson,NP
gonzalez,NP
goodwin,NP
governors,NNS
godunov,NP-TL
government-to-government,JJ
gold-wire,NN
godsend,NN
goofed,VBD
goin,VBG
gorges,NNS
golfers,NNS
goodwill,NP
gorham's,NP$
go-it-alone,JJ
goddamit,UH
governed,VBD
gogol's,NP$
good-natured,JJ
gorham,NP
goodbye,UH
gonzales,NP
goaded,VBD
goooolick,UH
gog,NP-TL
goals,NNS
gnp,NN
gnaw,VB
gnome,NN
gnomelike,JJ
gnarled,JJ
gnawing,VBG
gnawed,VBD
gnomes,NNS
gnomon,NN
gnashing,VBG
gm,NN
gm.,NNS
glycols,NNS
glinted,VBD
glendora,NP
global,JJ
glum,NN
glottochronology,NN
glue,NN
glen,NN
glimpse,NN
glide,VB
glycerine,NN
glee,NN
glittered,VBD
glisten,NN
glanced,VBD
glees,NNS
glorify,VB-NC
glazes,NNS
glazer,NP
gloomy,JJ
glazed,VBN
glutted,VBN
gloom,NN
glazing,VBG
glorified,VBN
gluttons,NNS
glazer-fine,NP
glossed,VBN
gloves,NNS
glover,NN
glass-fiber,NN
glendale,NP
glycol,NN
glued,VBN
glasses,NNS
gleamed,VBD
glassy,JJ
glare,NN
glycerinated,VBN
globe,NN
gladness,NN
glinting,VBG
glove,NN
glass-bottom,NN
gladiator,NN
glamorize,VB
glistening,VBG
gliders,NNS
globe-democrat,NP
glaze,NN
glimco,NP
glaciers,NNS
gladden,NP
gladden's,NP$
glasgow,NP-TL
glances,NNS
glows,VBZ
glamor,NN
glycerol,NN
glorification,NN
glaucoma,NN
globetrotter,NN
glissade,NN
glottochronological,JJ
gleeful,JJ
globulins,NNS
glowering,VBG
globe-girdling,JJ
glorious,JJ
gloucester,NP
glories,NNS
gladius,FW-NN
glumly,RB
glenn,NP
glutinous,JJ
glanders,NNS
gleaming,VBG
glayre,NP
globes,NNS
glance,NN
gleaned,VBN
glitter,NN
glassless,JJ
glowered,VBD
glistened,VBD
glee-club,NN
gleam,NN
glean,VB
gloss,NN
glimmering,VBG
glommed,VBD
glimco's,NP$
glorying,VBG
globulin,NN
glide-bombed,VBD
glimmer,NN
glib,JJ
gladdy,NP
gloved,VBN
gleefully,RB
glandular,JJ
gloats,VBZ
glacier-like,JJ
glamour,NN
glycerin,NN
glocester,NP
glendora's,NP$
gladly,RB
glides,VBZ
glad,JJ
glamorous,JJ
glory,NN
gland,NN
glossary,NN
glorifies,VBZ
glossy,JJ
gloated,VBD
glaringly,RB
glottal,JJ
gloria,NP
glenda,NP
globigii,NP
globocnik,NP
glutamic,JJ
globally,RB
glison,NP
glennon,NP
gloomily,RB
glibly,RB
glared,VBD
glacier,NN
glint,NN
glowing,VBG
glob-flakes,NNS
glaring,VBG
globocnik's,NP$
gleason,NP-TL
glimpsed,VBN
glycerolized,VBN
glands,NNS
glass-like,JJ
glomerular,JJ
glimpses,NNS
gloriously,RB
glow,NN
glycosides,NNS
gloriana,NP
glass,NN
gladdy's,NP$
glancing,VBG
glided,VBD
glittering,VBG
glowed,VBD
giorgio,NP
gingham,NN
givers,NNS-TL
giggles,NNS
ginmill,NN
giggled,VBD
giaour,NP
gillespie,NP
gilded,VBN
giant,NN
giffen's,NP$
ginner's,NN$-TL
gigenza,NP
giants,NNS
gino,NP
gizenga,NP
gins,NNS
gibbet,NN
ginning,VBG
gift,NN
giddings,NP
gifted,JJ
girlishly,RB
giants',NNS$-TL
givenness,NN
giuseppe,NP
gibson,NP
giacometti,NP
give-away,JJ
girlish,JJ
gird,VB
gilmore,NP
giveth,VBZ
girl,NN
giblet,NN
giddy,JJ
giulietta,NP
gibbon,NP
giving,VBG
gilkson,NP
gimme,VB+PPO
girlie,NN
giffen,NP
gibault,NP
ginsberg's,NP$
gimbaled,JJ
gioconda,NP
giddiness,NN
gilman,NP
giles,NP
giveaway,NN
gianicolo,NP
gifts,NNS
givin',VBG
give-and-take,NN
giustiniani,NP
giubbonari,NP
girl-san,NN
girl-friend,NN
gilroy,NP
given,VBN
git,VB
gingerly,RB
girls,NNS
gig,NN
ginghams,NNS
ginnin',VBG
gin,NN
gildas,NP
gil,NP
giver,NN
gives,VBZ
gibe,NN
gist,NN
giggle,NN
giovanni,NP
giselle,NP
ginkgo,NN
gilels,NP
giacomo,NP
gilbert,NP
girdle,NN
gigantic,JJ
girth,NN
gisors,NP
give,VB
ginger,NN
girls',NNS$
giveaways,NNS
gibbs,NP
gisele,NP
gibby,NP
gill,NP
girl's,NN$
gild,VB
gilborn,NP
gimbel,NP-TL
gilt,NN
gillis,NP
girders,NNS
giggling,VBG
gibes,NNS
gimpy,NP
gide,NP
gilborn's,NP$
ghana,NP
ghost,NN
ghouls,NNS
ghazals,FW-NNS
ghiberti,NP
ghettos,NNS
ghadiali,NP
ghormley,NP
ghazal,FW-NN
ghoreyeb,NP
ghostlike,JJ
gherkins,NNS
ghostly,JJ
ghent,NP
ghosts,NNS
ghetto,NN
ghosted,VBD
ghoul,NN
ghastly,JJ
fps,NN
friction-free,JJ
friars,NNS-TL
frontiersmen,NNS
frolics,NNS
fracases,NNS
frankie,NP
freights,NNS
fresno,NP
free-buying,JJ
freckles,NNS
fractionated,VBN
friction,NN
frescoing,NN
franz,NP
freight,NN
francesco,NP-TL
frisco,NP
francesca,NP
friable,JJ
freezes,VBZ
fredrik,NP
frederik,NP
freckled,VBN
fronts,NNS
freight-car,NN
franciscan,JJ
fredrikshall,NP
frelinghuysen,NP
fruitful,JJ
freedoms,NNS
friendlily,RB
frothier,JJR
fright,NN
freely,RB
friendly,JJ
freeman,NP
frieze,NN
freaks,NNS
frustrate,VB
francaise,FW-JJ-TL
fragment,NN
franklin's,NP$
frail,JJ
freezing,VBG
freya,NP
frighteningly,RB
frowning,VBG
framework,NN
frederic,NP
francisco's,NP$
frost-debby,NP
frigid,JJ
franco-irishman,NP
free-blown,JJ
front,JJ
fraternize,VB
freethinkers,NNS
fretting,VBG
frightening,VBG
fresh-ground,JJ
frontage,NN
frayed,VBN
fringed,VBN
fritzie,NP
frolicking,VBG
fringed-wrapped,JJ
free-will,NN-TL
fragile,JJ
freshness,NN
freinkel,NP
frantically,RB
francoisette,NP
freedom-loving,JJ
friar,NN-TL
french-polished,JJ
friezes,NNS
friendship,NN
francesca's,NP$
friends',NNS$-TL
freud's,NP$
fragrant,JJ
frothingham,NP
friend's,NN$
frustrations,NNS
frame,NN
french-born,JJ
free-holders,NNS
frontal,JJ
frosted,VBD
freeze,VB
freewheelers,NNS
frequency,NN
fractionation,NN
frostbite,NN
freehand,JJ
friendships,NNS
frog-haiku,NN
free-for-all,JJ
frothing,VBG
fraternisation,NN
freddy,NP
froissart,NP
frankfort,NP
frontier,NN
frees,VBZ
freer,JJR
frankfurters,NNS
freshmen,NNS
front-page,NN
fragmentary,JJ
fromm's,NP$
frowns,VBZ
frankford,NP-TL
fractional,JJ
fragments,NNS
francois,NP
frankness,NN
fretted,VBD
freed,VBN
fractures,VBZ
franc,NN
freida,NP
freeholder,NN-TL
freeze-out,NN
frank,JJ
franchises,NNS
friday,NR-TL
freedmen,NNS
french,JJ
fred,NP
frightened,VBN
frans,NP
frenziedly,RB
free,JJ-TL
freight's,NN$
fractured,VBN
franchise,NN
frazzled,VBN
frosting,NN
francis,NP
frenchman,NP
fritzie's,NP$
fredrico,NP
fragrance,NN
franny,NP-HL
freeman's,NP$
fred's,NP$
friendliness,NN
franks-in-buns,NNS
fringe,NN
fracture,NN
frelinghuysen's,NP$
fridays,NRS
freddy's,NP$
franklin,NP
fraternity,NN
frenzy-free,JJ
frugality,NN
friday's,NR$
freedom's,NN$
frequent,JJ
fractious,JJ
freeing,VBG
frayne's,NP$
fragrances,NNS
froze,VBD
frequency-independent,JJ
freakish,JJ
fromm,NP
freudian,JJ
fredericksburg,NP
framed,VBN
franks,NNS
fritters,NNS
french-canadian,JJ
froth,NN
frames,NNS
framer,NN
frenetic,JJ
franco-german,JJ
freeholders,NNS
frosts,NPS
frizzling,VBG
franck,NP
fra,NP
from,IN
franco,NP
friedrich,NP
frist,FW-NN
frost's,NP$
frondel,NP
frog,NN
france,NP
free-lance,NN
frenzied,JJ
freedom-conscious,JJ
fraction,NN
freshborn,JJ
francs,NNS
fry,VB
fret,VB
fresnel,NP
friend,NN
freest,JJT
freezers,NNS
fragmented,VBN
frailest,JJT
fraud's,NP$
franker,JJR
frito,NP
fruits,NNS
frost,NN
frowned,VBD
freight-jumper,NN
fruitfully,RB
fritz,NP
frustration,NN
frenzy,NN
frizzled,VBN
frost-bitten,JJ
fraternities,NNS
frequented,VBD
frowningly,RB
fragmentation,NN
fraud,NN
frock,NN
freebooters,NNS
frankly,RB
freight-bums,NNS
frozen,VBN
freighters,NNS
frugally,QL
freeport,NP
frog-eating,JJ
freud,NP
freshened,VBN
frivolity,NN
fruitfulness,NN
fronted,VBD
freedom,NN
freshly-ground,JJ-HL
fried,VBN
frustrating,VBG
fractions,NNS
francie,NP
frowzy,JJ
freak,NN
frankfurter's,NP$
front-line,NN
frequency-modulation,NN
frogs,NNS
frighten,VB
frescoes,NNS
frankfurter,NP
frise,FW-NN
frown,VB
fronting,VBG
frantic,JJ
free-burning,JJ
frightfully,RB
france-germany,NP-TL
frescoed,VBN
frohock,NP
frightful,JJ
frothy,JJ
fraternized,VBD
friendlier,JJR
friedenwald,NP
free-world,NN
frog-marched,VBN
fruition,NN
french-canadians,NPS
freezer,NN
france's,NP$
franciscans,NPS-TL
freshly,RB
frontiers,NNS
freighter,NN
frolic,NN
free-wheeling,JJ
frivolous,JJ
free-drink,NN
fruitless,JJ
francie's,NP$
frenchmen,NPS
francisco,NP
frilly,JJ
frauds,NNS
fran,NP
friedman,NP
fresco,NIL
frills,NNS
frances,NP
freddie,NP
frau,NN
fruit,NN
frambesia,NN
frequencies,NNS
fruitlessly,RB
freshman,NN
frequently,RB
frangipani,NN
friends,NNS
freeways,NNS
front-back,JJ
frick,NP-TL
fragonard,NP
frictions,NNS
frankest,JJT
frayne,NP
frederick,NP
fragmentarily,RB
fray,NN
freeway,NN
frustrated,VBN
fran's,NP$
frenchman's,NP$
fresh,JJ
frosty,JJ
frictional,JJ
frankfurt,NP
frescos,NNS
framing,VBG
ft,NN
ft.,NN
fungal,JJ
furnished,VBN
furthering,VBG
futhermore,RB
furnishes,VBZ
fund-raising,NN
fullness,NN
functioned,VBN
fusing,VBG
fumed-oak,NN
functionally,RB
fulke,NP
fun-loving,JJ
future-time,JJ
fugual,JJ
fuel,NN
fumbled,VBD
furrows,NNS
fudo's,NP$
furloughed,VBN
furnaces,NNS-TL
fuji,NP
fullbacking,NN
fusion,NN
funneled,VBD
fullest,JJT
furniture,NN
furrowed,VBD
fully,RB
full-bodied,JJ
fulfilling,VBG
fuzz,NN
full-scale,JJ
fulminating,VBG
furtive,JJ
full-sisters,NNS
full-of-the-moon,NN
furnace's,NN$
future-day,JJ
full-grown,JJ
fussing,VBG
fueloil,NN
further,RBR
functioning,VBG
furbishing,VBG
funding,VBG
fundamentally,RB
furthermore,RB
full-dress,NN
fulbright,NP
fucks,NNS
fusty,JJ
future,JJ
funnels,NNS
funston,NP
full,JJ
funeral,NN
fugitive,NN
fuhrmann,NP-TL
furlongs,NNS
fused,VBD
fudomae,NP
full-time,JJ
fulminate,VB
fucken,VBG
fulfilled,VBN
fudo,NP
fungicides,NNS
fumed,VBD
fulfills,VBZ
fussily,RB
functional,JJ
furthered,VBN
fumes,NNS
fund-raiser,NN
furnishing,NN
fuselage,NN
full-sized,JJ
fur-piece,NN
furtively,RB
fuller,JJR
furies,NPS
futility,NN
fuchsia,NN
fuses,NNS
fumble,NN
fund-raisers,NNS
full-banded,JJ
futotsu,NP
fund's,NN$
futile,JJ
function,NN
funnel,NN
fun-filled,JJ
fundamentals,NNS
funds,NNS
fuhrer,NP
furhmann's,NP$
fund,NN
furor,NN
fuzzy,JJ
funk,NP
furrow,NN
fur,NN
furnishings,NNS
fuchs,NP
funari,NP
full-blown,JJ
full-fledged,JJ
fun,NN
fulfill,VB
full-clad,JJ
fulton,NP
fundamentalist,JJ
furs,NNS
fujimoto,NP
fury,NN
fuck,VB
full-year,JJ
fulfillment,NN
fumbling,VBG
fuhrmann's,NP$
fundamentalism,NN
funny,JJ
functions,NNS
fuming,VBG
furled,VBD
fullback,NN
furiouser,JJR
furnace,NN
functionalism,NN
fuels,VBZ
furiously,RB
fuss,NN
fusiform,JJ
fuzzed,JJ
fungus,NN
fueled,VBD
fusillades,NNS
fuse,NN
funerals,NNS
fumio's,NP$
funnier,JJR
furlough,NN
funeral-accessories,NNS
funniest,JJT
fugitives,NNS
fundamental,JJ
furious,JJ
functionary,NN
furnish,VB
fussy,JJ
fy,NN-NC
fyodor,NP
fawn,NN
falegnami,NP
facet-planes,NNS
fabricated,VBN
factory,NN
family-community,NN
facilities,NNS
farms,NNS
fascinatingly,RB
fairness,NN
fawned,VBN
fancies,VBZ
fancier,JJR
father,NN
fairy-tale,NN
fairways,NNS
fatal,JJ
fancied,VBD
familiarness,NN
fatigues,NNS
fay,NP
far,RB
face-lifting,NN
facetious,JJ-TL
fat,JJ
fan,VB
fatigued,VBN
fall,NN
falsifying,VBG
fad,NN
fadeout,NN
facsimile,NN
fairfax,NP-TL
familiarly,RB
fauteuil,NN
faintest,JJT
fabulous,JJ
fawcett,NP
fattening,VBG
faulknerian,JJ
favour,NN
face-to-wall,RB
faltered,VBD
fathoms,NNS
falling,VBG
falsify,VB
fall-outs,NNS
fair's,NN$-TL
fantasies,NNS
fatter,JJR
far-off,JJ
farmington,NP
fatten,VB
fathered,VBD
fantastic,JJ
fairmount,NP
family,NN
falsity,NN
fatuous,JJ
fake,JJ
faint,JJ
face-to-face,RB
familar,JJ
fast-moving,JJ
falloff,NN
family's,NN$
faneuil,NP-TL
faultless,JJ
father-murder,NN
factories,NNS
famed,JJ
facilitating,VBG
farmer-type,JJ
fauna,NNS
fames,NNS
faked,VBN
fanciful,JJ
falcons',NNS$-TL
farvel-topsy,NP
faults,NNS
faulty,JJ
fanaticism,NN
fare,NN
fascist,JJ
faro,NN
fascism,NP
fast-growing,JJ
fatigue,NN
farr,NP
farce,NN
facile,JJ
fallen,VBN
farmlands,NNS
fairview,NP
facilitated,VBN
fangs,NNS
fatalities,NNS
fable,NN
fancy-free,JJ
facilitates,VBZ
famille,FW-NN
fads,NNS-HL
farmed,VBD
fanning,VBG
fairway,NN
farnworth,NP
fade,VB
farmer,NN
factual,JJ
fallible,JJ
family-welfare,NN
far-famed,JJ
fairs,NNS
fabian,NP
fat's,NN+BEZ
fairy,NIL
fairy-land,NN
facsiport,NN
fair-weather,NN
fairing,VBG
fairmont,NP
farewell,NN
factors,NNS
fathom,VB
farm,NN
fast-frozen,JJ
fargo,NP
father-brother,NN
favored,VBD
faculties,NNS
fastening,NN
favorer,NN
faucet,NN
farmland,NN
facilitate,VB
fast-spreading,JJ
farmhouse,NN
faculty,NN
fancy,JJ
fantasy,NN
favre's,NP$
fascinating,JJ
fahrenheit,NP-TL
farming,VBG
fairest,JJT
fanatical,JJ
favorably,RB
fan's,NN$
favorable,JJ
fair-priced,JJ-HL
face-saving,JJ
fatboy,NN-NC
favors,NNS
family-oriented,JJ
fausto,NP
favore,FW-NN
faulted,VBN
fashion,NN
false,JJ
fawkes,NP-TL
facetiously,RB
fading,VBG
farmer's,NN$
faciunt,FW-VB
falls,VBZ
fagan,NP
farces,NNS
farmhouses,NNS
face,NN
farouk,NP
fashions,NNS
fact,NN
far-flung,JJ
far-reaching,JJ
farfetched,JJ
falsehoods,NNS
fade-in,JJ
factory-to-you,NN-TL
facades,NNS
failed,VBN
fast-opening,JJ
factor,NN
facaded,JJ
familistical,JJ
fatherly,JJ
familiar,JJ
famous,JJ
fastest,JJT
fallout,NN
familial,JJ
fabrics,NNS-HL
father-and-son,JJ
farnum,NP
facilitatory,JJ
fainted,VBN
fascinates,VBZ
favoring,VBG
farthest,RBT
fair,JJ
faier,JJ
fantastically,QL
fanned,VBD
famine,NN
facet-plane's,NN$
fail,VB
faim,FW-NN
fain,NP
farmer-in-the-dell,NP
fails,VBZ
farmers,NNS
fascinated,VBD
familiarity,NN
father's,NN$
favor,NN
fans,NNS
fall-off,NN
farley,NP
fat-soluble,JJ
fast-grossing,JJ
faceless,JJ
falmouth,NP-TL
faget,NP
fatality,NN
fawn-colored,JJ
father-confessor,NN
faced,VBN
fathuh,NN
fault,NN
fascicles,NNS
familism,NP
facet,NN
faces,VBZ
fail-safe,JJ
fabricius,NP
faithfully,RB
fantods,NNS
faulkner,NP
families,NNS
favoritism,NN
fauntleroy,NP-TL
fardulli's,NP$
fascio-communist,NP
far-sighted,JJ
father-god,NP
fallow,JJ
fallacious,JJ
fashioned,VBN
fairbrothers,NPS
fabricating,VBG
faker,NN
far-out,JJ
facade,NN
faires,NIL
fame,NN
fashioning,VBG
fatima,NP-TL
fanatics,NNS
fairly,QL
fatty,JJ
fastens,VBZ
farmers',NNS$
favorites,NNS
faiths,NNS
fabrication,NN
fascinate,VB
failing,VBG
fashionable,JJ
facto,FW-NN
fancying,VBG
false-fronted,JJ
fateful,JJ
farther,RBR
facts,NNS
fall's,NN$
falter,VB
fares,NNS
favre,NP
fate,NN
fairies,NNS
falters,VBZ
fats,NNS
facial,JJ
falcon,NN
facets,NNS
faber,NP
facing,VBG
faber's,NP$
farrells,NPS
falsehood,NN
fathers,NNS
fanfare,NN
fairless,NP-TL
fantasist,NN
faulkner's,NP$
fanshawe,NP
falla's,NP$
fanny,NP
fables,NNS
fastenings,NNS
faery,NN
fabled,JJ
far-ranging,JJ
fall-in,NP
faith,NN
faust's,NP$
fairgoers,NNS
favorite,JJ
fasciculations,NNS
faust,NP
fantasia,NN-TL
fatally,RB
fallacy,NN
farrell,NP
fatalists,NNS
facility,NN
faustian,JJ
fawning,VBG
fabric,NN
fast,JJ
fates,NNS
factions,NNS
fast-closing,JJ
faget's,NP$
faring,VBG
farina,NP
fascination,NN
fastidious,JJ
failure,NN
fascists,NPS
familarity,NN
fairchild,NP
fabricate,VB
faded,VBN
fast-firing,JJ
farrar,NP
farmwife's,NN$-TL
fatso,NP
farneses,NPS
farnese,NP-TL
faithful,JJ
far-away,JJ
fair-sized,JJ
faustus,NP-TL
faction,NN
fazio,NP
faintly,RB
fayette,NP
falstaff,NP-TL
fasten,VB
fastened,VBN
faster,RBR
faze,VB
fahey,NP
failures,NNS
fair-looking,JJ
fbi,NN
fda,NN
fdr,NN
fda's,NN
felice's,NP$
feathered,VBN
feline,JJ
feedback,NN
festivus,FW-JJ
fear-filled,JJ
fennel,NN
fecund,JJ
felon,NN
fertile,JJ
fear,NN
feat,NN
femme,FW-NN
featherbed,NN-HL
fellow-craftsmen,NNS
feeding,VBG
feminist,NN
fernand,NP
fenced,VBN
feathery,JJ
federalize,VB
fee-per-day,JJ
felicities,NNS
fervor,NN
felske,NP
feather-like,JJ
fences,NNS
feats,NNS
fermate,FW-VB
feebly,RB
ferret,VB
federation,NN-TL
federico,NP
fence-line,NN
ferment,NN
feeney,NP
felicity,NP
ferguson,NP
fern,NN
feathertop's,NP$
feeble,JJ
feeder,NN
february,NP
ferber,NP
feverish,JJ
feast,NN
fewer,AP
fenders,NNS
festivities,NNS
feigned,VBN
feudalism,NN
felix's,NP$
feeds,VBZ
fertility,NN
fearing,VBG
fence,NN
fellowships,NNS-TL
feedings,NNS
feathers,NNS
feeding-pain,NN
feasibility,NN
felonious,JJ
federal-question,NN
fellas,NNS
feyer's,NP$
fermenting,VBG
feared,VBD
federal,JJ
feuds,NNS
feuchtwanger,NP
fellows,NNS
fellowship,NN
felony,NN
fetish,NN
feathertop,NP
femmes,FW-NNS-TL
feuermann,NP
feted,VBN
ferocious,JJ
festive,JJ
fellow-creatures,NNS
fearless,JJ-TL
fetishize,VB
femininity,NN
fealty,NN
fetes,NNS
feare,NN
feed-lot,NN
festering,VBG
feigning,VBG
federalist,NN-TL
fervors,NNS
ferromagnetic,JJ
feelers,NNS
feeley,NP
federal-right,NN
feasible,JJ
feis,NP-TL
female's,NN$
federalism,NN
fellow-men,NNS
fearlessly,RB
feed,VB
feverishly,RB
felled,VBN
fee-per-case,JJ
fernery,NN
features,NNS
felons,NNS
feel,VB
feasts,NNS
feelings,NNS
feet,NNS
featured,VBD
fearfully,RB
feller,NN
female,NN
fees,NNS
festivals,NNS
feudal,JJ
feb.,NP
fella,NN
fed,VBN
fee,NN
feversham,NP-TL
fevered,JJ
featureless,JJ
few,AP
festival,NN-TL
ferguson's,NP$
ferris,NP
fer,IN
feather,NN
ferocity,NN
females,NNS
fens,NNS
fellow-employees,NNS
feint,VB
fellini,NP
feminine,JJ
fellow-countryman,NN
ferrell,NP
featuring,VBG
felling,VBG
fear-maddened,JJ
ferraros,NPS
ferreted,VBD
fearful,JJ
feeling-state,NN
feler,NN
ferro,NP
february's,NP$
ferry,NN-TL
feeling,VBG
fenster,NP
fetch,VB
fermentation,NN
fernberger,NP
febrile,JJ
fed.,JJ-HL
felix,NP
feringa,NP
fertilizers,NNS
fellow,NN
ferns,NNS
federal-state,NN
felice,NP
fearsome,JJ
fergeson,NP
felicitous,JJ
fedora,NN
fetching,VBG
fencing,NN
fenwick,NP
fears,NNS
feature,NN
fellowfeeling,NN
fete,NN-TL
federals,NPS
featherbedding,VBG
ferdinand,NP
ferdinando,NP
fergusson,NP
ferried,VBN
fenugreek,NN
fellers,NNS
fever,NN
felt,VBD
fertilized,VBN
fetid,JJ
fecundity,NN
fell,VBD
feds,NPS
fe,NP
fervently,RB
ferries,NNS
fertilizer,NN
featherweight,NN-TL
fervent,JJ
fela,NN
fermented,VBN
feasting,VBG
feels,VBZ
ferlenghetti,NP
feud,NN
fermentations,NNS
ferraro,NP
ferociously,RB
fenway,NP-TL
feudalistic,JJ
fender,NN
ffortescue,NP
ffreind,VB
ffa,NN
fha,NN
fig.,NN-TL
fitch,NP
film's,NN$
five-day,JJ
fixtures,NNS
first-run,NN
fingernails,NNS
finally,RB
fizzled,VBD
fill-in,NN
fists,NNS
fireplaces,NNS
figment,NN
firebreaks,NNS
finney's,NP$
fireplace,NN
fire-resistant,JJ
five-days-a-week,JJ
firma,FW-JJ
findings,NNS
first-degree,NN
fill-ins,NNS
fingerings,NNS
filibusters,NNS
filler,NN
filles,FW-NNS
fingers,NNS
fiori,NP
fing,NP
firms,NNS
filled,VBN
filbert,NN
fifteenth,OD
fissured,VBN
finders,NNS-TL
filched,VBD
